"coexpression","coexpression_transferred","combined_score","cooccurence","database","database_transferred","experiments","experiments_transferred","fusion","homology","interaction","name","neighborhood","neighborhood_transferred","protein1","protein2","selected","shared interaction","shared name","textmining","textmining_transferred"
"76","0","439","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) CD4","0","0","9606.ENSP00000481570","9606.ENSP00000011653","false","interacts with","TNFAIP3 (interacts with) CD4","418","0"
"88","106","930","0","900","0","0","0","0","0","interacts with","PSMB8 (interacts with) IRF8","0","0","9606.ENSP00000364016","9606.ENSP00000268638","false","interacts with","PSMB8 (interacts with) IRF8","243","0"
"98","84","196","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) LY86","0","0","9606.ENSP00000364016","9606.ENSP00000369286","false","interacts with","PSMB8 (interacts with) LY86","83","65"
"63","112","246","0","0","0","0","0","0","0","interacts with","FCGR3B (interacts with) PSMB8","0","0","9606.ENSP00000433642","9606.ENSP00000364016","false","interacts with","FCGR3B (interacts with) PSMB8","112","101"
"100","0","281","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) CD80","0","0","9606.ENSP00000481570","9606.ENSP00000264246","false","interacts with","TNFAIP3 (interacts with) CD80","234","0"
"123","66","181","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) SASH3","0","0","9606.ENSP00000364016","9606.ENSP00000349359","false","interacts with","PSMB8 (interacts with) SASH3","81","0"
"298","64","326","0","0","0","0","0","0","0","interacts with","SASH3 (interacts with) CCR7","0","0","9606.ENSP00000349359","9606.ENSP00000246657","false","interacts with","SASH3 (interacts with) CCR7","57","0"
"529","111","563","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) SASH3","0","0","9606.ENSP00000320176","9606.ENSP00000349359","false","interacts with","HCLS1 (interacts with) SASH3","0","0"
"78","62","153","0","0","0","0","0","0","0","interacts with","CD3D (interacts with) PSMB8","0","0","9606.ENSP00000300692","9606.ENSP00000364016","false","interacts with","CD3D (interacts with) PSMB8","100","0"
"140","0","217","0","0","0","0","0","0","0","interacts with","CCR2 (interacts with) HLA-DPA1","0","0","9606.ENSP00000292301","9606.ENSP00000393566","false","interacts with","CCR2 (interacts with) HLA-DPA1","112","58"
"214","62","257","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) LY86","0","0","9606.ENSP00000246657","9606.ENSP00000369286","false","interacts with","CCR7 (interacts with) LY86","74","0"
"134","0","158","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) SASH3","0","0","9606.ENSP00000481570","9606.ENSP00000349359","false","interacts with","TNFAIP3 (interacts with) SASH3","60","49"
"281","58","293","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) HCLS1","0","0","9606.ENSP00000393566","9606.ENSP00000320176","false","interacts with","HLA-DPA1 (interacts with) HCLS1","0","0"
"214","62","573","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) IRF8","0","0","9606.ENSP00000246657","9606.ENSP00000268638","false","interacts with","CCR7 (interacts with) IRF8","467","43"
"214","168","681","0","0","0","0","0","0","0","interacts with","B2M (interacts with) PSMB8","0","0","9606.ENSP00000452780","9606.ENSP00000364016","false","interacts with","B2M (interacts with) PSMB8","519","107"
"154","0","153","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) CD80","0","0","9606.ENSP00000320176","9606.ENSP00000264246","false","interacts with","HCLS1 (interacts with) CD80","0","0"
"213","62","249","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) CD4","0","0","9606.ENSP00000320176","9606.ENSP00000011653","false","interacts with","HCLS1 (interacts with) CD4","65","0"
"500","49","668","0","0","0","0","0","0","0","interacts with","CD52 (interacts with) CCR7","0","0","9606.ENSP00000363330","9606.ENSP00000246657","false","interacts with","CD52 (interacts with) CCR7","358","0"
"369","63","383","0","0","0","0","0","0","0","interacts with","ITGAM (interacts with) HCLS1","0","0","9606.ENSP00000441691","9606.ENSP00000320176","false","interacts with","ITGAM (interacts with) HCLS1","0","0"
"182","65","349","0","0","0","0","0","0","0","interacts with","CD2 (interacts with) HLA-DPA1","0","0","9606.ENSP00000358490","9606.ENSP00000393566","false","interacts with","CD2 (interacts with) HLA-DPA1","140","128"
"255","107","927","0","900","0","0","0","0","0","interacts with","FCER1G (interacts with) HCLS1","0","0","9606.ENSP00000289902","9606.ENSP00000320176","false","interacts with","FCER1G (interacts with) HCLS1","0","0"
"88","0","162","0","0","0","0","0","0","0","interacts with","NOD2 (interacts with) CD27","0","0","9606.ENSP00000300589","9606.ENSP00000266557","false","interacts with","NOD2 (interacts with) CD27","119","0"
"211","62","866","0","0","0","0","0","0","0","interacts with","CD86 (interacts with) CCR7","0","0","9606.ENSP00000332049","9606.ENSP00000246657","false","interacts with","CD86 (interacts with) CCR7","803","190"
"123","66","181","0","0","0","0","0","0","0","interacts with","SASH3 (interacts with) PSMB8","0","0","9606.ENSP00000349359","9606.ENSP00000364016","false","interacts with","SASH3 (interacts with) PSMB8","81","0"
"65","62","298","0","0","0","0","0","0","0","interacts with","ITGAX (interacts with) TNFAIP3","0","0","9606.ENSP00000454623","9606.ENSP00000481570","false","interacts with","ITGAX (interacts with) TNFAIP3","264","0"
"305","62","320","0","0","0","0","0","0","0","interacts with","CD2 (interacts with) HCLS1","0","0","9606.ENSP00000358490","9606.ENSP00000320176","false","interacts with","CD2 (interacts with) HCLS1","0","0"
"329","0","329","0","0","0","0","0","0","0","interacts with","CCR1 (interacts with) HCLS1","0","0","9606.ENSP00000296140","9606.ENSP00000320176","false","interacts with","CCR1 (interacts with) HCLS1","0","0"
"214","0","852","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) CD80","0","0","9606.ENSP00000246657","9606.ENSP00000264246","false","interacts with","CCR7 (interacts with) CD80","769","254"
"74","63","206","0","0","0","0","0","0","0","interacts with","CCL4 (interacts with) PSMB8","0","0","9606.ENSP00000482259","9606.ENSP00000364016","false","interacts with","CCL4 (interacts with) PSMB8","136","67"
"213","0","229","0","0","0","0","0","0","0","interacts with","NOD2 (interacts with) HCLS1","0","0","9606.ENSP00000300589","9606.ENSP00000320176","false","interacts with","NOD2 (interacts with) HCLS1","0","61"
"351","0","359","0","0","0","0","0","0","0","interacts with","WDFY4 (interacts with) HLA-DPA1","0","0","9606.ENSP00000320563","9606.ENSP00000393566","false","interacts with","WDFY4 (interacts with) HLA-DPA1","0","53"
"336","56","346","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) SASH3","0","0","9606.ENSP00000393566","9606.ENSP00000349359","false","interacts with","HLA-DPA1 (interacts with) SASH3","0","0"
"298","64","326","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) SASH3","0","0","9606.ENSP00000246657","9606.ENSP00000349359","false","interacts with","CCR7 (interacts with) SASH3","57","0"
"189","62","221","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) SASH3","0","0","9606.ENSP00000266557","9606.ENSP00000349359","false","interacts with","CD27 (interacts with) SASH3","0","59"
"275","62","312","0","0","0","0","0","0","0","interacts with","FCGR2B (interacts with) HLA-DPA1","0","0","9606.ENSP00000351497","9606.ENSP00000393566","false","interacts with","FCGR2B (interacts with) HLA-DPA1","70","0"
"127","0","229","0","0","0","0","0","0","851","interacts with","CCR1 (interacts with) CCR7","0","0","9606.ENSP00000296140","9606.ENSP00000246657","false","interacts with","CCR1 (interacts with) CCR7","741","251"
"0","62","211","0","0","0","0","0","0","0","interacts with","TNFSF13B (interacts with) PSMB8","0","0","9606.ENSP00000365048","9606.ENSP00000364016","false","interacts with","TNFSF13B (interacts with) PSMB8","194","0"
"525","65","579","0","0","0","0","0","0","0","interacts with","CD48 (interacts with) HCLS1","0","0","9606.ENSP00000484431","9606.ENSP00000320176","false","interacts with","CD48 (interacts with) HCLS1","81","91"
"70","0","715","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) CD80","0","0","9606.ENSP00000266557","9606.ENSP00000264246","false","interacts with","CD27 (interacts with) CD80","706","0"
"135","126","211","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) PSMB8","0","0","9606.ENSP00000320176","9606.ENSP00000364016","false","interacts with","HCLS1 (interacts with) PSMB8","0","0"
"137","0","339","0","0","0","0","0","0","0","interacts with","CD74 (interacts with) CD27","0","0","9606.ENSP00000009530","9606.ENSP00000266557","false","interacts with","CD74 (interacts with) CD27","266","0"
"213","49","219","0","0","0","0","0","0","0","interacts with","TLR1 (interacts with) HLA-DPA1","0","0","9606.ENSP00000354932","9606.ENSP00000393566","false","interacts with","TLR1 (interacts with) HLA-DPA1","0","0"
"65","0","340","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) CD80","0","0","9606.ENSP00000364016","9606.ENSP00000264246","false","interacts with","PSMB8 (interacts with) CD80","324","0"
"98","62","198","0","0","0","0","0","0","0","interacts with","SPI1 (interacts with) PSMB8","0","0","9606.ENSP00000227163","9606.ENSP00000364016","false","interacts with","SPI1 (interacts with) PSMB8","108","63"
"554","70","583","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) TYROBP","0","0","9606.ENSP00000320176","9606.ENSP00000262629","false","interacts with","HCLS1 (interacts with) TYROBP","57","61"
"88","0","878","0","0","0","0","0","0","0","interacts with","CD4 (interacts with) CD27","0","0","9606.ENSP00000011653","9606.ENSP00000266557","false","interacts with","CD4 (interacts with) CD27","857","141"
"58","130","491","0","0","0","0","0","0","0","interacts with","HLA-DQB1 (interacts with) PSMB8","0","0","9606.ENSP00000364080","9606.ENSP00000364016","false","interacts with","HLA-DQB1 (interacts with) PSMB8","325","189"
"161","0","180","0","0","0","0","0","0","0","interacts with","LAPTM5 (interacts with) CD27","0","0","9606.ENSP00000294507","9606.ENSP00000266557","false","interacts with","LAPTM5 (interacts with) CD27","63","0"
"143","0","361","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) TYROBP","0","0","9606.ENSP00000246657","9606.ENSP00000262629","false","interacts with","CCR7 (interacts with) TYROBP","285","0"
"140","53","224","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) TNFRSF1B","0","0","9606.ENSP00000393566","9606.ENSP00000365435","false","interacts with","HLA-DPA1 (interacts with) TNFRSF1B","124","0"
"88","62","208","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) PSMB8","0","0","9606.ENSP00000246657","9606.ENSP00000364016","false","interacts with","CCR7 (interacts with) PSMB8","149","0"
"88","63","446","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) TNFRSF1B","0","0","9606.ENSP00000481570","9606.ENSP00000365435","false","interacts with","TNFAIP3 (interacts with) TNFRSF1B","404","0"
"162","51","622","0","0","0","0","0","0","0","interacts with","GZMA (interacts with) CD27","0","0","9606.ENSP00000274306","9606.ENSP00000266557","false","interacts with","GZMA (interacts with) CD27","563","0"
"175","64","830","0","600","0","213","0","0","0","interacts with","HLA-DPA1 (interacts with) CD4","0","0","9606.ENSP00000393566","9606.ENSP00000011653","false","interacts with","HLA-DPA1 (interacts with) CD4","386","81"
"140","64","408","0","0","0","0","0","0","0","interacts with","CCL3 (interacts with) TNFAIP3","0","0","9606.ENSP00000477908","9606.ENSP00000481570","false","interacts with","CCL3 (interacts with) TNFAIP3","324","0"
"214","0","214","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) TNFRSF1B","0","0","9606.ENSP00000320176","9606.ENSP00000365435","false","interacts with","HCLS1 (interacts with) TNFRSF1B","0","0"
"554","70","583","0","0","0","0","0","0","0","interacts with","TYROBP (interacts with) HCLS1","0","0","9606.ENSP00000262629","9606.ENSP00000320176","false","interacts with","TYROBP (interacts with) HCLS1","57","61"
"88","62","466","0","0","0","0","0","0","0","interacts with","TNF (interacts with) PSMB8","0","0","9606.ENSP00000398698","9606.ENSP00000364016","false","interacts with","TNF (interacts with) PSMB8","426","0"
"161","63","201","0","0","0","0","0","0","0","interacts with","CD247 (interacts with) HCLS1","0","0","9606.ENSP00000354782","9606.ENSP00000320176","false","interacts with","CD247 (interacts with) HCLS1","66","0"
"239","49","316","0","0","0","0","0","0","0","interacts with","TLR8 (interacts with) HLA-DPA1","0","0","9606.ENSP00000312082","9606.ENSP00000393566","false","interacts with","TLR8 (interacts with) HLA-DPA1","94","81"
"123","0","417","0","0","0","0","71","0","0","interacts with","BTK (interacts with) TNFAIP3","0","0","9606.ENSP00000483570","9606.ENSP00000481570","false","interacts with","BTK (interacts with) TNFAIP3","343","0"
"0","0","457","0","0","0","0","0","0","0","interacts with","IL1B (interacts with) CD27","0","0","9606.ENSP00000263341","9606.ENSP00000266557","false","interacts with","IL1B (interacts with) CD27","458","0"
"76","64","195","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) TNFRSF1B","0","0","9606.ENSP00000364016","9606.ENSP00000365435","false","interacts with","PSMB8 (interacts with) TNFRSF1B","108","80"
"140","0","366","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) TYROBP","0","0","9606.ENSP00000266557","9606.ENSP00000262629","false","interacts with","CD27 (interacts with) TYROBP","294","0"
"65","49","494","0","0","0","0","0","0","0","interacts with","TLR7 (interacts with) CD27","0","0","9606.ENSP00000370034","9606.ENSP00000266557","false","interacts with","TLR7 (interacts with) CD27","468","58"
"0","62","211","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) TNFSF13B","0","0","9606.ENSP00000364016","9606.ENSP00000365048","false","interacts with","PSMB8 (interacts with) TNFSF13B","194","0"
"132","0","892","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) CD4","0","0","9606.ENSP00000246657","9606.ENSP00000011653","false","interacts with","CCR7 (interacts with) CD4","868","140"
"139","0","393","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) TNFRSF1B","0","0","9606.ENSP00000246657","9606.ENSP00000365435","false","interacts with","CCR7 (interacts with) TNFRSF1B","324","0"
"88","0","221","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) CD2","0","0","9606.ENSP00000481570","9606.ENSP00000358490","false","interacts with","TNFAIP3 (interacts with) CD2","181","0"
"70","64","919","0","900","0","0","0","0","0","interacts with","IRF5 (interacts with) PSMB8","0","0","9606.ENSP00000349770","9606.ENSP00000364016","false","interacts with","IRF5 (interacts with) PSMB8","166","58"
