"coexpression","coexpression_transferred","combined_score","cooccurence","database","database_transferred","experiments","experiments_transferred","fusion","homology","interaction","name","neighborhood","neighborhood_transferred","protein1","protein2","selected","shared interaction","shared name","textmining","textmining_transferred"
"112","146","485","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MRPS14","0","0","9606.ENSP00000327268","9606.ENSP00000420714","false","interacts with","NDUFV2 (interacts with) MRPS14","191","261"
"0","112","449","0","0","0","96","369","0","0","interacts with","NDUFA7 (interacts with) PMPCA","0","0","9606.ENSP00000301457","9606.ENSP00000360782","false","interacts with","NDUFA7 (interacts with) PMPCA","0","0"
"0","0","215","0","0","0","215","0","0","0","interacts with","NDUFV2 (interacts with) C15orf48","0","0","9606.ENSP00000327268","9606.ENSP00000341610","false","interacts with","NDUFV2 (interacts with) C15orf48","0","0"
"85","0","796","0","0","0","0","787","0","0","interacts with","HADHB (interacts with) NDUFA7","0","0","9606.ENSP00000325136","9606.ENSP00000301457","false","interacts with","HADHB (interacts with) NDUFA7","0","0"
"246","652","999","0","900","0","800","876","0","0","interacts with","NDUFA3 (interacts with) NDUFA7","0","0","9606.ENSP00000418438","9606.ENSP00000301457","false","interacts with","NDUFA3 (interacts with) NDUFA7","561","470"
"0","144","441","0","0","0","96","324","0","0","interacts with","NDUFA12 (interacts with) PMPCA","0","0","9606.ENSP00000330737","9606.ENSP00000360782","false","interacts with","NDUFA12 (interacts with) PMPCA","0","58"
"0","0","275","0","0","0","275","0","0","0","interacts with","NDUFA7 (interacts with) C15orf48","0","0","9606.ENSP00000301457","9606.ENSP00000341610","false","interacts with","NDUFA7 (interacts with) C15orf48","0","0"
"99","144","195","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) MRPS28","0","0","9606.ENSP00000330737","9606.ENSP00000276585","false","interacts with","NDUFA12 (interacts with) MRPS28","0","0"
"0","0","215","0","0","0","215","0","0","0","interacts with","NDUFA12 (interacts with) C15orf48","0","0","9606.ENSP00000330737","9606.ENSP00000341610","false","interacts with","NDUFA12 (interacts with) C15orf48","0","0"
"77","509","543","0","0","0","0","0","0","0","interacts with","TCEB2 (interacts with) NDUFA7","0","0","9606.ENSP00000262306","9606.ENSP00000301457","false","interacts with","TCEB2 (interacts with) NDUFA7","74","0"
"0","147","226","0","0","0","130","0","0","0","interacts with","NDUFA7 (interacts with) MRPS28","0","0","9606.ENSP00000301457","9606.ENSP00000276585","false","interacts with","NDUFA7 (interacts with) MRPS28","0","0"
"0","195","381","0","0","0","96","212","0","0","interacts with","NDUFV2 (interacts with) PMPCA","0","0","9606.ENSP00000327268","9606.ENSP00000360782","false","interacts with","NDUFV2 (interacts with) PMPCA","0","48"
"183","191","310","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MRPS28","0","0","9606.ENSP00000327268","9606.ENSP00000276585","false","interacts with","NDUFV2 (interacts with) MRPS28","0","0"
"266","244","543","0","0","0","0","0","0","0","interacts with","TMEM126A (interacts with) NDUFV2","0","0","9606.ENSP00000306887","9606.ENSP00000327268","false","interacts with","TMEM126A (interacts with) NDUFV2","234","53"
"305","0","305","0","0","0","0","0","0","0","interacts with","TMEM256 (interacts with) NDUFV2","0","0","9606.ENSP00000301939","9606.ENSP00000327268","false","interacts with","TMEM256 (interacts with) NDUFV2","0","0"
"300","65","317","0","0","0","0","0","0","0","interacts with","TOMM5 (interacts with) NDUFV2","0","0","9606.ENSP00000438204","9606.ENSP00000327268","false","interacts with","TOMM5 (interacts with) NDUFV2","0","0"
"0","167","594","0","0","0","0","533","0","0","interacts with","NDUFA12 (interacts with) APOBEC3C","0","0","9606.ENSP00000330737","9606.ENSP00000355340","false","interacts with","NDUFA12 (interacts with) APOBEC3C","0","0"
"0","153","471","0","0","0","0","388","0","0","interacts with","NDUFA7 (interacts with) APOBEC3C","0","0","9606.ENSP00000301457","9606.ENSP00000355340","false","interacts with","NDUFA7 (interacts with) APOBEC3C","0","63"
"0","166","434","0","0","0","0","346","0","0","interacts with","NDUFV2 (interacts with) APOBEC3C","0","0","9606.ENSP00000327268","9606.ENSP00000355340","false","interacts with","NDUFV2 (interacts with) APOBEC3C","0","47"
"0","0","540","0","540","0","0","0","0","0","interacts with","WDR93 (interacts with) NDUFV2","0","0","9606.ENSP00000268130","9606.ENSP00000327268","false","interacts with","WDR93 (interacts with) NDUFV2","0","0"
"85","110","150","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) ISCU","0","0","9606.ENSP00000330737","9606.ENSP00000310623","false","interacts with","NDUFA12 (interacts with) ISCU","0","0"
"100","79","163","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) ISCU","0","0","9606.ENSP00000327268","9606.ENSP00000310623","false","interacts with","NDUFV2 (interacts with) ISCU","42","71"
"310","62","325","0","0","0","0","0","0","0","interacts with","MINOS1 (interacts with) NDUFA12","0","0","9606.ENSP00000325562","9606.ENSP00000330737","false","interacts with","MINOS1 (interacts with) NDUFA12","0","0"
"0","236","559","0","0","0","0","246","0","0","interacts with","ATP5L2 (interacts with) NDUFV2","0","0","9606.ENSP00000421076","9606.ENSP00000327268","false","interacts with","ATP5L2 (interacts with) NDUFV2","0","297"
"42","62","358","0","0","0","0","0","0","0","interacts with","ACADVL (interacts with) NDUFV2","0","0","9606.ENSP00000438689","9606.ENSP00000327268","false","interacts with","ACADVL (interacts with) NDUFV2","270","138"
"60","459","469","0","0","0","0","0","0","0","interacts with","PFDN1 (interacts with) NDUFA12","0","0","9606.ENSP00000261813","9606.ENSP00000330737","false","interacts with","PFDN1 (interacts with) NDUFA12","0","0"
"0","153","471","0","0","0","0","388","0","0","interacts with","APOBEC3B (interacts with) NDUFA7","0","0","9606.ENSP00000327459","9606.ENSP00000301457","false","interacts with","APOBEC3B (interacts with) NDUFA7","0","63"
"303","818","999","0","900","0","913","530","0","0","interacts with","NDUFA11 (interacts with) NDUFV2","0","0","9606.ENSP00000389160","9606.ENSP00000327268","false","interacts with","NDUFA11 (interacts with) NDUFV2","551","60"
"0","144","441","0","0","0","96","324","0","0","interacts with","PMPCA (interacts with) NDUFA12","0","0","9606.ENSP00000360782","9606.ENSP00000330737","false","interacts with","PMPCA (interacts with) NDUFA12","0","58"
"0","0","600","0","600","0","0","0","0","0","interacts with","TARDBP (interacts with) NDUFA7","0","0","9606.ENSP00000240185","9606.ENSP00000301457","false","interacts with","TARDBP (interacts with) NDUFA7","0","0"
"738","918","999","0","900","0","800","941","0","0","interacts with","NDUFA5 (interacts with) NDUFV2","0","0","9606.ENSP00000417142","9606.ENSP00000327268","false","interacts with","NDUFA5 (interacts with) NDUFV2","605","148"
"0","154","293","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) TIMM17A","0","0","9606.ENSP00000301457","9606.ENSP00000356256","false","interacts with","NDUFA7 (interacts with) TIMM17A","181","62"
"76","202","231","0","0","0","0","0","0","0","interacts with","PIN4 (interacts with) NDUFA12","0","0","9606.ENSP00000362773","9606.ENSP00000330737","false","interacts with","PIN4 (interacts with) NDUFA12","0","0"
"0","236","559","0","0","0","0","246","0","0","interacts with","NDUFV2 (interacts with) ATP5L2","0","0","9606.ENSP00000327268","9606.ENSP00000421076","false","interacts with","NDUFV2 (interacts with) ATP5L2","0","297"
"62","0","775","0","600","0","0","0","0","0","interacts with","NDUFA7 (interacts with) NDUFAF7","0","0","9606.ENSP00000301457","9606.ENSP00000002125","false","interacts with","NDUFA7 (interacts with) NDUFAF7","335","207"
"61","82","272","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) TIMM17A","0","0","9606.ENSP00000327268","9606.ENSP00000356256","false","interacts with","NDUFV2 (interacts with) TIMM17A","167","107"
"59","642","958","0","540","0","0","762","0","0","interacts with","NDUFC2-KCTD14 (interacts with) NDUFA12","0","0","9606.ENSP00000432614","9606.ENSP00000330737","false","interacts with","NDUFC2-KCTD14 (interacts with) NDUFA12","0","58"
"60","459","469","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) PFDN1","0","0","9606.ENSP00000330737","9606.ENSP00000261813","false","interacts with","NDUFA12 (interacts with) PFDN1","0","0"
"0","492","671","0","0","0","0","246","0","0","interacts with","NDUFA7 (interacts with) ATP5L2","0","0","9606.ENSP00000301457","9606.ENSP00000421076","false","interacts with","NDUFA7 (interacts with) ATP5L2","0","211"
"103","108","399","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) NDUFAF7","0","51","9606.ENSP00000327268","9606.ENSP00000002125","false","interacts with","NDUFV2 (interacts with) NDUFAF7","218","144"
"0","115","479","0","0","0","0","185","0","0","interacts with","NDUFA12 (interacts with) UQCRHL","0","0","9606.ENSP00000330737","9606.ENSP00000485401","false","interacts with","NDUFA12 (interacts with) UQCRHL","0","336"
"0","265","303","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) PFDN1","0","0","9606.ENSP00000327268","9606.ENSP00000261813","false","interacts with","NDUFV2 (interacts with) PFDN1","84","49"
"0","636","766","0","0","0","0","346","0","0","interacts with","NDUFV2 (interacts with) UQCRHL","0","0","9606.ENSP00000327268","9606.ENSP00000485401","false","interacts with","NDUFV2 (interacts with) UQCRHL","0","99"
"214","410","729","0","0","0","0","369","0","0","interacts with","USMG5 (interacts with) NDUFV2","0","0","9606.ENSP00000358840","9606.ENSP00000327268","false","interacts with","USMG5 (interacts with) NDUFV2","182","44"
"61","144","272","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) DPY30","0","0","9606.ENSP00000301457","9606.ENSP00000345837","false","interacts with","NDUFA7 (interacts with) DPY30","67","144"
"84","62","368","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) NDUFAF7","0","0","9606.ENSP00000330737","9606.ENSP00000002125","false","interacts with","NDUFA12 (interacts with) NDUFAF7","324","0"
"96","194","240","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) DPY30","0","0","9606.ENSP00000327268","9606.ENSP00000345837","false","interacts with","NDUFV2 (interacts with) DPY30","0","0"
"61","198","315","0","0","0","0","153","0","0","interacts with","UQCC2 (interacts with) NDUFA7","0","0","9606.ENSP00000476140","9606.ENSP00000301457","false","interacts with","UQCC2 (interacts with) NDUFA7","54","0"
"79","66","532","0","0","0","0","0","0","0","interacts with","NDUFAF3 (interacts with) NDUFV2","0","0","9606.ENSP00000323076","9606.ENSP00000327268","false","interacts with","NDUFAF3 (interacts with) NDUFV2","500","0"
"0","235","593","0","0","0","0","348","0","0","interacts with","NDUFA7 (interacts with) UQCRHL","0","0","9606.ENSP00000301457","9606.ENSP00000485401","false","interacts with","NDUFA7 (interacts with) UQCRHL","0","250"
"0","58","207","0","0","0","0","0","0","0","interacts with","NFKB1 (interacts with) LYZ","0","0","9606.ENSP00000226574","9606.ENSP00000261267","false","interacts with","NFKB1 (interacts with) LYZ","134","107"
"96","95","231","0","0","0","0","0","0","0","interacts with","CISD2 (interacts with) NDUFV2","0","0","9606.ENSP00000273986","9606.ENSP00000327268","false","interacts with","CISD2 (interacts with) NDUFV2","94","85"
"0","508","906","0","0","0","0","724","0","0","interacts with","NDUFA12 (interacts with) ATP5L2","0","0","9606.ENSP00000330737","9606.ENSP00000421076","false","interacts with","NDUFA12 (interacts with) ATP5L2","0","367"
"45","127","282","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) PDHB","0","0","9606.ENSP00000301457","9606.ENSP00000307241","false","interacts with","NDUFA7 (interacts with) PDHB","150","107"
"113","103","170","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) DPY30","0","0","9606.ENSP00000330737","9606.ENSP00000345837","false","interacts with","NDUFA12 (interacts with) DPY30","0","0"
"0","86","175","0","0","0","0","0","0","0","interacts with","COX14 (interacts with) NDUFV2","0","0","9606.ENSP00000446524","9606.ENSP00000327268","false","interacts with","COX14 (interacts with) NDUFV2","122","55"
"118","151","998","0","900","0","848","834","0","0","interacts with","NDUFA10 (interacts with) NDUFA12","0","0","9606.ENSP00000252711","9606.ENSP00000330737","false","interacts with","NDUFA10 (interacts with) NDUFA12","503","0"
"155","0","994","0","900","0","800","663","0","0","interacts with","MT-ND4 (interacts with) NDUFA7","0","0","9606.ENSP00000354961","9606.ENSP00000301457","false","interacts with","MT-ND4 (interacts with) NDUFA7","226","0"
"149","563","818","0","0","0","129","345","0","0","interacts with","NDUFV2 (interacts with) PDHB","0","0","9606.ENSP00000327268","9606.ENSP00000307241","false","interacts with","NDUFV2 (interacts with) PDHB","219","112"
"78","108","471","0","0","0","0","0","0","0","interacts with","COX7B (interacts with) NDUFA7","0","0","9606.ENSP00000417656","9606.ENSP00000301457","false","interacts with","COX7B (interacts with) NDUFA7","358","118"
"141","261","338","0","0","0","0","0","0","0","interacts with","POMP (interacts with) NDUFA12","0","0","9606.ENSP00000370222","9606.ENSP00000330737","false","interacts with","POMP (interacts with) NDUFA12","0","0"
"0","89","374","0","0","0","0","247","0","0","interacts with","TIMM9 (interacts with) NDUFA7","0","0","9606.ENSP00000378588","9606.ENSP00000301457","false","interacts with","TIMM9 (interacts with) NDUFA7","161","0"
"373","247","999","0","900","0","981","789","0","0","interacts with","NDUFV1 (interacts with) NDUFA12","0","0","9606.ENSP00000322450","9606.ENSP00000330737","false","interacts with","NDUFV1 (interacts with) NDUFA12","653","319"
"46","460","548","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) PDHB","0","0","9606.ENSP00000330737","9606.ENSP00000307241","false","interacts with","NDUFA12 (interacts with) PDHB","193","43"
"66","146","168","0","0","0","0","0","0","0","interacts with","MRPL55 (interacts with) NDUFA7","0","0","9606.ENSP00000403614","9606.ENSP00000301457","false","interacts with","MRPL55 (interacts with) NDUFA7","0","0"
"85","65","273","0","0","0","0","0","0","0","interacts with","BCKDHB (interacts with) NDUFA7","0","0","9606.ENSP00000318351","9606.ENSP00000301457","false","interacts with","BCKDHB (interacts with) NDUFA7","157","111"
"88","162","203","0","0","0","0","0","0","0","interacts with","MRPL27 (interacts with) NDUFA12","0","0","9606.ENSP00000225969","9606.ENSP00000330737","false","interacts with","MRPL27 (interacts with) NDUFA12","0","0"
"73","123","350","0","0","0","0","0","0","0","interacts with","TIMM8A (interacts with) NDUFV2","0","0","9606.ENSP00000361993","9606.ENSP00000327268","false","interacts with","TIMM8A (interacts with) NDUFV2","108","210"
"85","146","202","0","0","0","0","0","0","0","interacts with","DLD (interacts with) NDUFA12","0","0","9606.ENSP00000205402","9606.ENSP00000330737","false","interacts with","DLD (interacts with) NDUFA12","61","0"
"0","296","531","0","0","0","0","249","0","0","interacts with","ATP5MF-PTCD1 (interacts with) NDUFA7","0","0","9606.ENSP00000400168","9606.ENSP00000301457","false","interacts with","ATP5MF-PTCD1 (interacts with) NDUFA7","0","185"
"0","64","679","0","600","0","0","0","0","0","interacts with","NDUFAF4 (interacts with) NDUFA7","0","0","9606.ENSP00000358272","9606.ENSP00000301457","false","interacts with","NDUFAF4 (interacts with) NDUFA7","154","107"
"183","0","183","0","0","0","0","0","0","0","interacts with","MRPS11 (interacts with) NDUFV2","0","0","9606.ENSP00000317376","9606.ENSP00000327268","false","interacts with","MRPS11 (interacts with) NDUFV2","0","0"
"0","0","170","0","0","0","0","0","0","0","interacts with","DUOX1 (interacts with) NDUFA7","0","0","9606.ENSP00000317997","9606.ENSP00000301457","false","interacts with","DUOX1 (interacts with) NDUFA7","71","144"
